project_id,project_type,location,sqft,floors,num_units,planned_duration_weeks,actual_duration_weeks,schedule_delay_pct,estimated_cost_cad,actual_cost_cad,cost_overrun_pct,contractor_rating,complexity_score,team_experience_years,num_change_orders,weather_risk_factor,material_volatility,num_subcontractors,budget_pressure,risk_score,on_budget,on_schedule,data_source
EXP_04400,commercial_office,Vancouver,287895.0,31,0,520.0,467.98174798174796,-10.0,222948382.48650002,220652014.1468891,-1.03,3.6,7,12.5,3,0.33,0.41,48,0.63,37.9,True,True,synthetic_expanded
EXP_04401,commercial_office,Toronto,41491.0,2,0,164.7,168.5,2.33,32212300.276,30904480.884794403,-4.06,3.9,5,10.5,5,0.39,0.59,10,0.71,20.4,True,True,synthetic_expanded
EXP_04402,residential_multi_family,Calgary,44062.0,5,38,225.7,247.2,9.51,17068646.683000002,15872134.550521702,-7.01,4.3,4,12.7,3,0.31,0.4,5,0.71,21.5,False,False,synthetic_expanded
EXP_04403,residential_single_family,Vancouver,1081.0,1,2,17.7,15.9,-10.0,445911.87150000007,379025.09077500005,-15.0,3.8,3,3.1,4,0.45,0.19,6,0.43,20.0,False,True,synthetic_expanded
EXP_04404,residential_multi_family,Victoria,19082.0,6,18,80.2,94.2,17.42,7733288.975,8014780.693689999,3.64,4.6,3,9.5,5,0.29,0.44,4,0.32,20.0,True,False,synthetic_expanded
EXP_04405,residential_multi_family,Saskatoon,106034.0,11,99,450.1,458.2,1.81,30637261.134,31703437.821463197,3.48,3.8,5,16.9,5,0.64,0.32,11,0.03,21.8,True,True,synthetic_expanded
EXP_04406,renovation_commercial,Toronto,98152.0,10,0,444.8,463.7,4.25,19566598.285,22159172.5577625,13.25,4.2,6,10.7,8,0.29,0.42,7,0.39,26.4,False,True,synthetic_expanded
EXP_04407,residential_single_family,Ottawa,4171.0,1,1,34.3,34.7,1.28,1170536.5188000002,1157075.3488338003,-1.15,4.4,3,11.2,4,0.45,0.42,6,0.73,28.5,True,True,synthetic_expanded
EXP_04408,residential_single_family,Toronto,1786.0,1,1,23.7,21.3,-10.0,811095.61,693892.294355,-14.45,3.8,3,9.9,3,0.35,0.33,7,0.36,20.9,False,True,synthetic_expanded
EXP_04409,residential_multi_family,Toronto,18853.0,2,19,60.0,66.5,10.84,10782991.986,11040705.4944654,2.39,4.1,3,4.5,4,0.5,0.66,8,0.5,20.0,True,False,synthetic_expanded
EXP_04410,industrial_warehouse,Vancouver,127830.0,1,0,290.3,261.3,-10.0,26269752.4785,25048208.988249753,-4.65,4.5,4,14.9,5,0.54,0.49,12,0.39,23.6,True,True,synthetic_expanded
EXP_04411,residential_multi_family,Montreal,158787.0,15,182,520.0,571.1812908571954,9.84,69441629.04,70170766.14492,1.05,5.0,6,16.5,9,0.41,0.55,19,0.18,31.2,True,False,synthetic_expanded
EXP_04412,healthcare_hospital,Victoria,479856.0,6,0,520.0,495.50330000395206,-4.71,484133249.425,537194253.56198,10.96,2.7,8,11.9,4,0.46,0.4,72,0.66,50.5,False,True,synthetic_expanded
EXP_04413,transit_station,Vancouver,9589.0,1,0,134.1,153.5,14.5,17539511.499,21605170.2644682,23.18,4.1,6,7.5,12,0.42,0.69,5,0.36,39.3,False,False,synthetic_expanded
EXP_04414,residential_multi_family,Vancouver,119931.0,15,142,520.0,614.9822316986496,18.26,52451425.8945,55331009.17610805,5.49,2.8,5,6.5,5,0.54,0.35,14,0.18,31.6,False,False,synthetic_expanded
EXP_04415,commercial_retail,Victoria,3831.0,1,0,35.8,45.7,27.75,1607670.6375,1818275.4910125,13.1,3.5,3,11.8,10,0.51,0.66,5,0.39,20.6,False,False,synthetic_expanded
EXP_04416,residential_single_family,Halifax,2185.0,2,3,19.9,17.9,-10.0,842440.1268000001,820789.4155412401,-2.57,3.5,3,14.2,3,0.28,0.63,3,0.48,20.0,True,True,synthetic_expanded
EXP_04417,industrial_warehouse,Saskatoon,17320.0,1,0,50.0,54.9,9.82,1743712.0110000002,1774924.4559969003,1.79,4.4,3,11.3,6,0.26,0.33,9,0.15,20.0,True,False,synthetic_expanded
EXP_04418,education_school,Calgary,63410.0,1,0,277.0,249.3,-10.0,27158910.251000002,23880829.7837043,-12.07,3.9,5,10.5,1,0.43,0.45,5,0.23,21.8,False,True,synthetic_expanded
EXP_04419,healthcare_hospital,Victoria,200461.0,2,0,520.0,556.0117483382286,6.93,269867817.8875,274158716.1919112,1.59,4.4,6,8.6,6,0.39,0.15,23,0.13,31.4,True,False,synthetic_expanded
EXP_04420,residential_multi_family,Calgary,10289.0,2,9,67.9,63.2,-6.89,3183697.7260000003,3292261.8184566004,3.41,4.5,3,12.8,3,0.44,0.77,3,0.4,22.3,True,True,synthetic_expanded
EXP_04421,residential_single_family,Winnipeg,1566.0,1,2,14.8,16.8,13.85,372739.4635,415641.77574885,11.51,4.0,3,10.4,3,0.32,0.64,4,0.28,23.2,False,False,synthetic_expanded
EXP_04422,residential_multi_family,Edmonton,22349.0,5,22,104.8,109.2,4.19,9573960.564000001,10628053.622096403,11.01,3.5,3,10.6,7,0.21,0.38,9,0.24,20.0,False,True,synthetic_expanded
EXP_04423,residential_multi_family,Halifax,122341.0,10,108,520.0,500.17973349860546,-3.81,49938585.04400001,54353155.96188961,8.84,3.7,5,10.0,8,0.49,0.61,15,0.35,31.7,False,True,synthetic_expanded
EXP_04424,renewable_energy,Halifax,127883.0,2,0,520.0,555.6612021857924,6.86,33697477.2288,33761502.435534716,0.19,3.6,5,12.8,6,0.58,0.4,10,0.51,28.7,True,False,synthetic_expanded
EXP_04425,commercial_office,Halifax,5187.0,1,0,23.4,23.8,1.64,3062147.0808,3178202.4551623203,3.79,4.7,4,17.6,5,0.57,0.51,4,0.26,25.8,True,True,synthetic_expanded
EXP_04426,renewable_energy,Edmonton,151555.0,2,0,520.0,514.9833024118739,-0.96,45580449.8484,44167455.9030996,-3.1,4.5,5,13.9,5,0.35,0.67,14,0.3,24.7,True,True,synthetic_expanded
EXP_04427,residential_multi_family,Edmonton,96337.0,10,100,344.3,397.1,15.33,36770978.6352,37462273.03354176,1.88,4.3,4,14.4,8,0.29,0.52,14,0.31,25.3,True,False,synthetic_expanded
EXP_04428,commercial_retail,Montreal,3963.0,1,0,21.9,20.1,-8.22,663284.16,659304.45504,-0.6,4.4,4,16.6,3,0.37,0.66,3,0.22,20.8,True,True,synthetic_expanded
EXP_04429,commercial_office,Vancouver,15281.0,1,0,70.8,66.6,-5.94,11647893.933,11844743.340467699,1.69,4.7,5,12.2,7,0.53,0.3,10,0.23,24.2,True,True,synthetic_expanded
EXP_04430,renewable_energy,Montreal,301425.0,2,0,520.0,545.06107275624,4.82,157240312.467,163278340.4657328,3.84,3.2,5,9.4,5,0.48,0.44,15,0.5,24.6,True,True,synthetic_expanded
EXP_04431,residential_single_family,Ottawa,5018.0,2,2,37.0,41.3,11.56,1900070.082,1866438.8415485998,-1.77,4.2,3,13.4,7,0.35,0.34,8,0.03,20.0,True,False,synthetic_expanded
EXP_04432,residential_single_family,Vancouver,1217.0,1,2,10.2,11.0,7.57,437041.197,440668.6389351,0.83,4.6,3,12.8,6,0.34,0.4,4,0.19,22.1,True,False,synthetic_expanded
EXP_04433,industrial_warehouse,Ottawa,114226.0,1,0,178.1,180.5,1.34,25203621.884400003,26524291.671142563,5.24,4.7,4,11.3,6,0.39,0.53,8,0.15,20.2,False,True,synthetic_expanded
EXP_04434,residential_single_family,Brampton,3439.0,2,1,33.5,30.9,-7.71,1139257.1648000001,1234043.36091136,8.32,3.7,3,2.4,9,0.33,0.43,8,0.28,20.0,False,True,synthetic_expanded
EXP_04435,commercial_retail,Mississauga,32448.0,2,0,141.6,152.3,7.56,7614565.4656,8329573.16281984,9.39,3.4,3,11.8,5,0.56,0.82,4,0.18,29.4,False,False,synthetic_expanded
EXP_04436,healthcare_hospital,Ottawa,627472.0,2,0,520.0,496.4896297732119,-4.52,659942439.8652002,706468381.8756968,7.05,3.8,8,10.1,6,0.34,0.44,96,0.2517067016427606,37.0,False,True,synthetic_expanded
EXP_04437,residential_single_family,Saskatoon,1025.0,1,2,15.6,15.0,-3.73,273697.65900000004,232643.01015000002,-15.0,3.7,3,7.3,2,0.1,0.62,5,0.54,19.4,False,True,synthetic_expanded
EXP_04438,renewable_energy,Halifax,264136.0,2,0,520.0,578.6598530820823,11.28,105566671.21000001,112713534.85091701,6.77,4.1,6,15.6,10,0.37,0.44,13,0.42,35.1,False,False,synthetic_expanded
EXP_04439,renewable_energy,Markham,370364.0,2,0,520.0,481.523448602558,-7.4,202126594.82880002,204026584.82019076,0.94,4.0,6,5.4,8,0.4,0.6,21,0.41,33.6,True,True,synthetic_expanded
EXP_04440,residential_multi_family,Halifax,12990.0,2,12,90.7,93.1,2.67,3173714.8644,3553925.9051551195,11.98,3.4,3,4.3,4,0.52,0.38,4,0.43,20.6,False,True,synthetic_expanded
EXP_04441,residential_single_family,Halifax,1116.0,2,3,18.9,20.6,8.93,210246.266,226203.95758940003,7.59,3.1,3,16.2,5,0.4,0.55,3,0.37,20.7,False,False,synthetic_expanded
EXP_04442,residential_multi_family,Vancouver,11465.0,7,12,64.6,73.2,13.28,5282776.6785,5251608.29609685,-0.59,4.2,3,9.5,3,0.52,0.51,4,0.11,22.7,True,False,synthetic_expanded
EXP_04443,renewable_energy,Ottawa,486770.0,2,0,520.0,574.4370623092118,10.47,115146408.81600001,116539680.36267361,1.21,4.9,7,12.1,10,0.37,0.03,30,0.24429916820528358,29.7,True,False,synthetic_expanded
EXP_04444,residential_single_family,Halifax,5282.0,1,1,54.8,49.3,-10.0,1921073.8224,1925684.3995737599,0.24,4.5,3,14.5,4,0.49,0.6,6,0.23,21.6,True,True,synthetic_expanded
EXP_04445,industrial_warehouse,Halifax,9326.0,1,0,21.3,21.9,2.74,967241.7332,1024792.6163254001,5.95,3.3,3,4.3,5,0.5,0.64,5,0.05,25.4,False,True,synthetic_expanded
EXP_04446,residential_single_family,Victoria,4568.0,2,3,58.6,59.4,1.44,2181470.6375,1969213.5444712504,-9.73,3.9,3,9.4,3,0.52,0.31,8,0.68,20.7,False,True,synthetic_expanded
EXP_04447,residential_multi_family,Saskatoon,47114.0,7,44,214.4,211.2,-1.47,10092118.851000002,9027400.3122195,-10.55,4.0,4,12.2,3,0.35,0.46,10,0.76,21.6,False,True,synthetic_expanded
EXP_04448,residential_multi_family,Winnipeg,26220.0,3,23,174.9,191.5,9.51,5882909.542,5825257.0284884,-0.98,4.0,3,15.5,7,0.21,0.42,6,0.74,20.0,True,False,synthetic_expanded
EXP_04449,residential_multi_family,Saskatoon,12694.0,2,13,44.1,39.7,-10.0,3881048.868,3635766.5795424,-6.32,4.2,3,14.1,5,0.55,0.57,3,0.25,20.0,False,True,synthetic_expanded
EXP_04450,residential_multi_family,Surrey,43136.0,2,39,181.2,184.9,2.06,23985497.6724,26218547.50570044,9.31,3.3,4,4.8,10,0.47,0.23,10,0.4,20.0,False,True,synthetic_expanded
EXP_04451,commercial_office,Surrey,22110.0,4,0,101.7,110.6,8.8,16039149.5484,17968659.23907252,12.03,3.9,5,5.0,10,0.32,0.5,8,0.4,26.9,False,False,synthetic_expanded
EXP_04452,residential_multi_family,Halifax,75002.0,7,85,289.2,260.3,-10.0,13851753.726000002,13725702.767093401,-0.91,4.6,4,13.6,6,0.49,0.49,10,0.53,20.0,True,True,synthetic_expanded
EXP_04453,industrial_warehouse,Winnipeg,40439.0,1,0,108.2,119.5,10.47,3328127.6185,3652287.2485418995,9.74,4.3,4,8.6,9,0.44,0.36,9,0.41,20.0,False,False,synthetic_expanded
EXP_04454,commercial_retail,Saskatoon,47659.0,1,0,213.7,203.7,-4.69,6884525.448,7714799.2170288,12.06,3.2,4,7.9,5,0.4,0.5,15,0.32,23.5,False,True,synthetic_expanded
EXP_04455,transit_station,Edmonton,19281.0,2,0,204.4,211.6,3.54,47540357.1576,40409303.58396,-15.0,4.5,6,14.5,3,0.37,0.4,12,0.54,30.6,False,True,synthetic_expanded
EXP_04456,residential_single_family,Ottawa,1460.0,2,3,21.9,22.1,0.85,492384.2688,520351.69526784,5.68,4.6,3,13.3,5,0.47,0.72,3,0.39,20.4,False,True,synthetic_expanded
EXP_04457,education_school,Saskatoon,33504.0,3,0,233.3,210.0,-10.0,16014331.863,15615574.9996113,-2.49,5.0,5,9.0,2,0.33,0.67,4,0.11,20.3,True,True,synthetic_expanded
EXP_04458,mixed_use,Victoria,37998.0,12,34,184.0,210.6,14.43,26818794.525000002,24179825.143740002,-9.84,4.3,5,11.8,8,0.31,0.49,8,0.18,23.6,False,False,synthetic_expanded
EXP_04459,residential_multi_family,Vancouver,61145.0,2,62,220.6,208.0,-5.72,16828465.338000003,18979143.2081964,12.78,3.8,4,14.9,9,0.34,0.44,7,0.53,24.6,False,True,synthetic_expanded
EXP_04460,transit_station,Victoria,7274.0,1,0,82.4,86.7,5.22,19904369.825,21518614.217807498,8.11,3.9,6,7.9,11,0.31,0.42,11,0.32,34.6,False,False,synthetic_expanded
EXP_04461,education_school,Winnipeg,125318.0,2,0,520.0,605.9093680146311,16.52,48347267.551,51939469.5300393,7.43,4.1,6,13.5,9,0.33,0.47,19,0.21,25.8,False,False,synthetic_expanded
EXP_04462,residential_multi_family,Toronto,198691.0,20,178,520.0,605.1232599735595,16.37,88385443.705,93617861.972336,5.92,4.0,6,9.1,5,0.4,0.55,22,0.4,30.7,False,False,synthetic_expanded
EXP_04463,commercial_retail,Halifax,14238.0,1,0,106.5,117.6,10.42,2875670.9744,2863593.1563075203,-0.42,4.3,3,11.2,3,0.54,0.27,5,0.39,20.0,True,False,synthetic_expanded
EXP_04464,mixed_use,Brampton,185476.0,21,194,520.0,521.8564628341267,0.36,86781613.49120001,106715350.11012866,22.97,4.5,6,14.1,10,0.47,0.49,37,0.64,42.4,False,True,synthetic_expanded
EXP_04465,commercial_office,Toronto,47858.0,5,0,240.6,280.9,16.73,36582974.779,42995970.2577587,17.53,3.7,4,3.9,4,0.43,0.47,15,0.37,24.1,False,False,synthetic_expanded
EXP_04466,residential_single_family,Winnipeg,1683.0,1,1,29.3,26.4,-10.0,335833.4455,286801.762457,-14.6,4.8,3,15.9,3,0.25,0.55,5,0.54,20.0,False,True,synthetic_expanded
EXP_04467,residential_multi_family,Winnipeg,62601.0,7,52,274.1,267.5,-2.4,23342063.3785,23269702.98202665,-0.31,3.1,4,6.1,5,0.42,0.41,4,0.18,23.2,True,True,synthetic_expanded
EXP_04468,residential_single_family,Mississauga,2201.0,1,1,34.3,31.0,-9.69,979050.0736,889271.18185088,-9.17,4.1,3,9.6,3,0.36,0.28,5,0.49,20.0,False,True,synthetic_expanded
EXP_04469,education_school,Vancouver,81345.0,3,0,520.0,534.2090970807874,2.74,39319093.2105,40612691.37712545,3.29,3.3,5,11.3,7,0.26,0.55,15,0.32,33.9,True,True,synthetic_expanded
EXP_04470,commercial_retail,Vancouver,5165.0,2,0,41.2,43.6,5.78,2126587.5675000004,1882880.6322645003,-11.46,3.8,3,10.0,7,0.47,0.38,3,0.27,20.0,False,False,synthetic_expanded
EXP_04471,commercial_retail,Montreal,15852.0,2,0,65.5,62.5,-4.61,3032139.474,3236202.4606001996,6.73,4.5,3,10.1,4,0.46,0.29,8,0.22,20.0,False,True,synthetic_expanded
EXP_04472,commercial_office,Calgary,434269.0,40,0,520.0,575.9491971707369,10.76,292033980.458,332276262.9651124,13.78,4.1,7,10.3,6,0.54,0.23,70,0.44615106317174724,38.7,False,False,synthetic_expanded
EXP_04473,renewable_energy,Vancouver,41962.0,2,0,190.4,191.6,0.64,8908944.732,7572603.0222000005,-15.0,4.9,4,13.6,1,0.4,0.54,6,0.36,21.4,False,True,synthetic_expanded
EXP_04474,education_school,Montreal,138646.0,2,0,520.0,493.8122479602364,-5.04,58489771.777499996,66087593.131397255,12.99,4.1,6,9.2,8,0.45,0.22,19,0.51,28.0,False,True,synthetic_expanded
EXP_04475,renovation_commercial,Quebec City,82382.0,1,0,324.3,334.8,3.25,23038696.4808,24123819.085045677,4.71,2.7,5,13.2,8,0.48,0.37,10,0.45,33.9,True,True,synthetic_expanded
EXP_04476,mixed_use,Edmonton,335179.0,35,347,520.0,547.0333128120939,5.2,197516268.4608,223766180.5392403,13.29,3.8,7,13.7,8,0.3,0.47,60,0.7118218063316262,41.5,False,False,synthetic_expanded
EXP_04477,residential_single_family,Edmonton,4345.0,1,2,47.1,42.4,-10.0,1852073.0892,1574262.12582,-15.0,3.9,3,15.0,0,0.55,0.48,3,0.56,18.2,False,True,synthetic_expanded
EXP_04478,commercial_office,Surrey,8731.0,1,0,41.7,42.6,2.04,6867565.9668000005,5950745.910232201,-13.35,4.3,4,13.9,6,0.37,0.24,5,0.51,20.0,False,True,synthetic_expanded
EXP_04479,residential_multi_family,Ottawa,176452.0,20,174,520.0,626.3069797676119,20.44,55250676.01800001,66383687.23562701,20.15,3.2,5,3.7,6,0.52,0.48,25,0.36,39.4,False,False,synthetic_expanded
EXP_04480,healthcare_hospital,Halifax,459231.0,3,0,520.0,475.907153008053,-8.48,455710858.938,488111901.0084918,7.11,4.3,6,11.5,3,0.36,0.38,74,0.57,27.6,False,True,synthetic_expanded
EXP_04481,commercial_office,Calgary,196311.0,15,0,520.0,512.7777777777778,-1.39,91518464.818,107662322.01189521,17.64,3.0,5,15.3,9,0.42,0.48,26,0.6,39.0,False,True,synthetic_expanded
EXP_04482,commercial_office,Victoria,19608.0,3,0,82.7,97.9,18.4,12117524.8125,13566780.780074999,11.96,3.6,4,9.8,10,0.44,0.5,3,0.52,25.6,False,False,synthetic_expanded
EXP_04483,transit_station,Saskatoon,12389.0,1,0,229.5,260.4,13.48,20013080.049,22953001.508198097,14.69,4.5,7,8.0,5,0.53,0.32,6,0.42,30.4,False,False,synthetic_expanded
EXP_04484,residential_multi_family,Halifax,61006.0,10,53,235.0,268.1,14.1,22485768.3736,23661774.059539277,5.23,4.9,5,10.4,7,0.51,0.78,11,0.52,36.5,False,False,synthetic_expanded
EXP_04485,commercial_retail,Vancouver,47503.0,2,0,229.5,271.0,18.07,16545690.4635,17334919.898608953,4.77,4.0,3,11.9,4,0.44,0.64,9,0.37,20.0,True,False,synthetic_expanded
EXP_04486,commercial_retail,Ottawa,7028.0,2,0,32.9,30.4,-7.45,1938829.0464,1648004.68944,-15.0,4.0,3,13.5,2,0.15,0.39,3,0.43,13.6,False,True,synthetic_expanded
EXP_04487,renovation_commercial,Montreal,14992.0,4,0,71.4,64.3,-10.0,3591026.523,3540393.0490257,-1.41,4.9,3,9.4,5,0.48,0.42,3,0.56,20.0,True,True,synthetic_expanded
EXP_04488,healthcare_hospital,Toronto,146629.0,2,0,520.0,543.8888173980182,4.59,123471890.165,122335948.77548201,-0.92,3.2,6,11.8,5,0.41,0.39,25,0.63,39.4,True,True,synthetic_expanded
EXP_04489,commercial_retail,Edmonton,33045.0,2,0,199.4,189.2,-5.12,9153416.448,8310386.7931392,-9.21,4.1,4,10.8,6,0.39,0.36,4,0.6,26.1,False,True,synthetic_expanded
EXP_04490,commercial_retail,Saskatoon,5174.0,1,0,50.2,59.7,18.87,934379.478,915972.2022834,-1.97,4.1,3,12.3,5,0.36,0.33,3,0.34,20.0,True,False,synthetic_expanded
EXP_04491,industrial_warehouse,Ottawa,9823.0,1,0,25.3,24.8,-1.92,1481297.1876,1259102.60946,-15.0,4.6,3,8.0,4,0.38,0.36,3,0.61,19.0,False,True,synthetic_expanded
EXP_04492,education_school,Ottawa,32279.0,3,0,162.2,173.8,7.14,15104343.920400001,17481767.65347096,15.74,4.2,4,12.1,4,0.44,0.59,3,0.52,24.3,False,False,synthetic_expanded
EXP_04493,commercial_retail,Toronto,3283.0,1,0,17.0,18.4,8.39,1501108.999,1483095.691012,-1.2,4.0,4,8.9,8,0.48,0.41,4,0.36,20.0,True,False,synthetic_expanded
EXP_04494,commercial_retail,Halifax,9070.0,1,0,49.8,54.0,8.4,2000952.896,2138618.4552448,6.88,4.0,3,9.7,6,0.54,0.68,5,0.54,24.1,False,False,synthetic_expanded
EXP_04495,commercial_retail,Montreal,11923.0,1,0,74.9,74.6,-0.41,3722364.5130000003,3330399.5297811003,-10.53,4.5,4,12.7,7,0.59,0.28,3,0.14,20.0,False,True,synthetic_expanded
EXP_04496,residential_multi_family,Halifax,13954.0,2,13,77.8,83.7,7.58,3030902.924,2971800.316982,-1.95,3.4,4,7.9,2,0.37,0.58,3,0.39,20.0,True,False,synthetic_expanded
EXP_04497,commercial_office,Vancouver,18864.0,1,0,106.9,96.2,-10.0,6668727.543,6540021.1014201,-1.93,4.0,4,4.8,5,0.43,0.51,3,0.16,24.1,True,True,synthetic_expanded
EXP_04498,residential_single_family,Surrey,3118.0,1,1,43.3,43.1,-0.57,861836.4612000001,820037.3928318002,-4.85,3.5,3,11.6,7,0.33,0.27,3,0.51,20.0,True,True,synthetic_expanded
EXP_04499,residential_multi_family,Edmonton,16056.0,2,16,74.3,75.9,2.17,4433141.2428,4424718.27443868,-0.19,2.6,3,14.3,2,0.51,0.28,3,0.31,20.0,True,True,synthetic_expanded
EXP_04500,residential_multi_family,Toronto,131924.0,17,130,520.0,467.99373418484157,-10.0,72440711.707,68369543.7090666,-5.62,4.1,5,15.8,5,0.45,0.68,12,0.39,32.2,False,True,synthetic_expanded
EXP_04501,education_school,Ottawa,175096.0,2,0,520.0,489.8767653143833,-5.79,69555278.8044,79759038.20500548,14.67,4.2,5,12.0,8,0.39,0.4,24,0.32,34.1,False,True,synthetic_expanded
EXP_04502,infrastructure_bridge,Surrey,261.0,0,0,5.2,5.9,13.34,1424303.8392,1568158.5269592,10.1,4.7,5,2.4,8,0.38,0.71,6,0.17,25.2,False,False,synthetic_expanded
EXP_04503,healthcare_hospital,Vancouver,108959.0,5,0,337.2,332.1,-1.5,98556874.55100001,93885278.69728261,-4.74,3.4,6,9.2,5,0.42,0.21,18,0.62,30.5,True,True,synthetic_expanded
EXP_04504,residential_multi_family,Winnipeg,89351.0,11,71,476.8,442.9,-7.11,19045448.921499997,17047581.329634648,-10.49,3.8,5,9.6,5,0.61,0.23,6,0.4,23.2,False,True,synthetic_expanded
EXP_04505,residential_single_family,Winnipeg,3877.0,2,2,68.5,62.3,-9.05,1336970.2924999997,1341114.90040675,0.31,3.6,3,8.3,3,0.39,0.56,4,0.24,23.5,True,True,synthetic_expanded
EXP_04506,commercial_retail,Victoria,19054.0,1,0,122.5,142.0,15.92,4451992.2375,4514320.128825,1.4,4.4,3,10.2,6,0.41,0.58,4,0.64,20.6,True,False,synthetic_expanded
EXP_04507,commercial_retail,Calgary,97185.0,1,0,520.0,515.2347476776299,-0.92,29926710.011000004,30875386.718348704,3.17,4.6,5,10.9,3,0.49,0.57,14,0.64,31.6,True,True,synthetic_expanded
EXP_04508,renewable_energy,Montreal,121800.0,2,0,401.0,379.1,-5.45,60276912.2655,69909162.8455269,15.98,4.7,5,8.7,4,0.4,0.34,6,0.36,20.0,False,True,synthetic_expanded
EXP_04509,industrial_warehouse,Montreal,188329.0,1,0,446.1,407.1,-8.74,41002077.9,40309142.783489995,-1.69,4.0,4,10.6,2,0.48,0.33,16,0.37,20.0,True,True,synthetic_expanded
EXP_04510,commercial_retail,Victoria,7262.0,2,0,55.4,49.9,-10.0,3587064.275,3855376.68277,7.48,3.8,3,14.0,6,0.47,0.57,3,0.52,26.1,False,True,synthetic_expanded
EXP_04511,commercial_office,Halifax,125783.0,13,0,455.0,474.6,4.3,68474452.4564,83333408.63943881,21.7,3.6,5,9.5,8,0.44,0.56,22,0.33,39.8,False,True,synthetic_expanded
EXP_04512,industrial_warehouse,Winnipeg,152588.0,1,0,520.0,473.4775026159749,-8.95,22205158.288499996,23493057.469233,5.8,3.6,4,16.3,6,0.42,0.53,13,0.32,20.0,False,True,synthetic_expanded
EXP_04513,residential_single_family,Ottawa,1390.0,2,1,21.6,20.1,-6.91,292607.99640000006,324121.87761228,10.77,4.2,3,8.1,7,0.54,0.26,3,0.36,20.0,False,True,synthetic_expanded
EXP_04514,residential_single_family,Quebec City,3471.0,2,1,25.1,24.6,-2.08,753002.649,765427.1927085,1.65,3.2,3,6.7,6,0.23,0.52,8,0.17,20.0,True,True,synthetic_expanded
EXP_04515,mixed_use,Vancouver,23568.0,3,23,152.2,137.0,-10.0,18667592.829,19586038.3961868,4.92,3.5,5,13.3,7,0.43,0.35,8,0.53,28.0,True,True,synthetic_expanded
EXP_04516,residential_single_family,Toronto,4735.0,2,1,55.6,56.0,0.69,2121743.819,1803482.24615,-15.0,3.7,3,2.8,2,0.45,0.5,5,0.19,5.0,False,True,synthetic_expanded
EXP_04517,residential_single_family,Montreal,5008.0,2,3,59.5,53.6,-10.0,1121968.491,1178515.7029463998,5.04,3.5,3,12.0,4,0.54,0.3,7,0.29,20.0,False,True,synthetic_expanded
EXP_04518,industrial_warehouse,Ottawa,8226.0,1,0,15.2,14.7,-3.55,1093256.7840000002,1147045.0177728,4.92,3.3,3,3.7,2,0.48,0.64,5,0.19,24.8,True,True,synthetic_expanded
EXP_04519,commercial_retail,Saskatoon,7018.0,2,0,68.8,63.4,-7.82,2140013.034,1976516.0382023999,-7.64,3.6,3,7.8,3,0.29,0.58,4,0.67,22.6,False,True,synthetic_expanded
EXP_04520,residential_single_family,Toronto,2136.0,1,1,22.2,20.0,-10.0,507699.413,497596.19468129997,-1.99,4.2,3,9.5,7,0.35,0.54,8,0.41,20.0,True,True,synthetic_expanded
EXP_04521,residential_multi_family,Saskatoon,23801.0,2,23,156.4,162.1,3.63,9284898.069,10057401.5883408,8.32,3.5,4,8.0,3,0.44,0.66,6,0.43,27.6,False,True,synthetic_expanded
EXP_04522,education_school,Edmonton,31216.0,2,0,222.3,216.6,-2.57,17594417.1708,17216137.201627802,-2.15,4.4,5,10.5,7,0.36,0.47,3,0.73,31.7,True,True,synthetic_expanded
EXP_04523,residential_single_family,Winnipeg,1016.0,1,2,10.0,9.2,-8.13,403564.27499999997,396138.69233999995,-1.84,4.0,3,12.5,5,0.5,0.42,5,0.6,20.0,True,True,synthetic_expanded
EXP_04524,residential_single_family,Montreal,1740.0,1,1,22.9,23.7,3.37,542167.101,559299.5813916001,3.16,4.6,3,12.7,8,0.49,0.64,3,0.65,24.8,True,True,synthetic_expanded
EXP_04525,industrial_warehouse,Halifax,349091.0,1,0,520.0,511.4006659267481,-1.65,55249414.313200004,55669309.86198033,0.76,3.9,5,7.8,6,0.5,0.54,29,0.27,28.4,True,True,synthetic_expanded
EXP_04526,renewable_energy,Surrey,14440.0,2,0,41.0,38.1,-7.05,7460218.9464,7743707.2663632,3.8,3.6,4,13.0,6,0.55,0.35,3,0.3,31.0,True,True,synthetic_expanded
